user_id,shift,role_group,cluster_id,assigned_at
CQH1505,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
CRC0348,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
CRL2357,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
CRM0139,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
CRP3682,Evening,operations,1,2026-06-05T07:40:54.261158+00:00
CSB2910,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
CSB3932,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
CSL0428,Evening,operations,1,2026-06-05T07:40:54.261158+00:00
CSM1554,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
CSM1565,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
CSM2819,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
CSR1682,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
CST2863,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
CSW3811,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
CTB3481,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
CTC0421,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
CTG3770,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
CTJ2794,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
CWA2549,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
CWK2870,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
CWT3747,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
CYO1575,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
DAH3324,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
DAH3331,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
DAM3691,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
DAR3637,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
DBF3635,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
DBR1558,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
DCC3689,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
DCM3288,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
DCR1531,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
DCW1901,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
DDC0980,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
DDG1703,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
DFC3287,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
DFH1681,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
DFM2933,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
DGH3295,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
DGQ3744,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
DHB2364,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
DHR2541,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
DJF3394,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
DJH0971,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
DJH1506,Evening,operations,1,2026-06-05T07:40:54.261158+00:00
DKR0860,Evening,operations,1,2026-06-05T07:40:54.261158+00:00
DKS1509,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
DLM1680,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
DMA3455,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
DMS3400,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
DNM2823,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
DPM2971,Evening,operations,1,2026-06-05T07:40:54.261158+00:00
DRC2296,Evening,operations,1,2026-06-05T07:40:54.261158+00:00
DRF3992,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
DRK3644,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
DRM2927,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
DSM2400,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
DSM3954,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
DTU3804,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
DZG0889,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
EAM3642,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
EAP1555,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
ECA0976,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
ECB1683,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
EDF2361,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
EFJ1685,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
EHB0942,Evening,operations,1,2026-06-05T07:40:54.261158+00:00
EJG0833,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
EJH2799,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
EKB3828,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
EKC3706,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
EKN3760,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
EKV3321,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
ELB3697,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
EMK3809,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
ESS3341,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
ETG2821,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
EVO1522,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
EYD2871,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
FAH1566,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
FAR2869,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
FDF3743,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
FES3442,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
FGS3275,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
FHA3387,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
FKJ1521,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
FMS3285,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
FNB1512,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
FPV3755,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
FRB3653,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
FRG1576,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
FZS0969,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
GAA3681,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
GAB3758,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
GBB3816,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
GCM1580,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
GCT3750,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
GDG2354,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
GDM3835,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
GEH0420,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
GEH3406,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
GEK3441,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
GHM3953,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
GJG0852,Evening,operations,1,2026-06-05T07:40:54.261158+00:00
GJM2800,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
GKA3690,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
GKB2807,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
GKL1516,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
GLG1573,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
GLM3450,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
GMA1698,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
GMB3703,Evening,operations,1,2026-06-05T07:40:54.261158+00:00
GMY3938,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
GNB3337,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
GNG2362,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
GNG2812,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
GOG3939,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
GRM1511,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
GSA3815,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
GTL3389,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
GUC3945,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
GZM3990,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
HAF0394,Evening,operations,1,2026-06-05T07:40:54.261158+00:00
HAR3632,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
HBC0999,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
HBH2368,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
HBS2551,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
HCF2857,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
HCH3338,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
HCH3685,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
HDG2848,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
HDH3751,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
HDP1890,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
HEB3754,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
HFF2540,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
HHM0869,Evening,operations,1,2026-06-05T07:40:54.261158+00:00
HLM1564,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
HMP3391,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
HNM3405,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
HNV3655,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
HSP1675,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
HWS2915,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
HYK3300,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
HZA3839,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
HZH0297,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
IAA3012,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
IAB3386,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
IAR3996,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
IAS0857,Evening,operations,1,2026-06-05T07:40:54.261158+00:00
IBM1700,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
IBP1616,Evening,operations,1,2026-06-05T07:40:54.261158+00:00
IBV1578,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
ICP3710,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
IKA2925,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
IKK3333,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
ILH2989,Evening,operations,1,2026-06-05T07:40:54.261158+00:00
IMC3296,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
IMR3660,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
IOF3298,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
IQO1690,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
IRC3952,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
IRP2018,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
IRT2811,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
ISJ1479,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
ITM0906,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
IWR3469,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
JAA0897,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
JAB3656,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
JAM1676,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
JAO3463,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
JAW3813,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
JBB3280,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
JBD3707,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
JBM3933,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
JCB2350,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
JCH3456,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
JDC2176,Evening,operations,1,2026-06-05T07:40:54.261158+00:00
JDH3762,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
JEH2847,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
JEP1571,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
JHH3462,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
JHM0583,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
JJB2367,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
JJB3398,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
JJM2845,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
JKC3349,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
JKG3329,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
JLC0216,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
JLF3346,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
JLG3764,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
JLR3930,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
JLW2924,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
JMC2806,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
JMC2911,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
JMG3704,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
JNM0905,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
JNR1694,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
JNS3342,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
JQS2908,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
JRL2365,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
JRM2358,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
JSH0887,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
JSM3334,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
JSM3633,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
JSM3931,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
JSO3292,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
JSR3988,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
JTJ3700,Evening,operations,1,2026-06-05T07:40:54.261158+00:00
JWB1519,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
JXP3801,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
KAH2398,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
KAV2926,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
KBA1020,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
KBB0890,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
KBC0578,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
KBM3460,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
KBP0899,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
KCC3658,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
KCG0979,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
KCS3465,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
KDT3290,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
KDW2929,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
KEW2795,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
KGD3278,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
KGR2815,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
KGS3466,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
KHC3350,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
KJB3654,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
KJC3748,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
KJD3392,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
KMS1530,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
KMW1008,Evening,operations,1,2026-06-05T07:40:54.261158+00:00
KNM0423,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
KNM1674,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
KNR3837,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
KOP3802,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
KOW3756,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
KPS0895,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
KSM1518,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
KSN3347,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
KVB3830,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
KWC3812,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
LAS3757,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
LBM3284,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
LCM1480,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
LCP0344,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
LEP2922,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
LER3942,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
LGS3477,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
LIC3646,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
LIG2813,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
LJC3980,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
LJM3339,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
LLB3769,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
LMD2804,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
LMH2801,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
LMS2868,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
LNK3345,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
LOF3279,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
LRF1572,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
LRG3408,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
LRU3765,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
LSC3979,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
LTF3385,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
LWB2851,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
LWV1525,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
LXG2919,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
LYF3449,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
LYS3814,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
MAL2345,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
MAM2363,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
MAY0978,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
MBB2649,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
MBL2383,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
MBR3648,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
MCB2802,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
MCC0856,Evening,operations,1,2026-06-05T07:40:54.261158+00:00
MCN0985,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
MCT0424,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
MCW2546,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
MDG3281,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
MDH3639,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
MFK0902,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
MHG3749,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
MHM2370,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
MHV1529,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
MIA3825,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
MJF0334,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
MJH3822,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
MJM3657,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
MJS0832,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
MKJ1574,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
MLC3482,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
MLS2856,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
MME3399,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
MMR1695,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
MNG3693,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
MNM2369,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
MNW1733,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
MPS2849,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
MRB2390,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
MRM2906,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
MRS1520,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
MSB0830,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
MSR2850,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
MSR3709,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
MSS3335,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
MSW0973,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
MTL3695,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
MVA3761,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
MVB3343,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
MVW3821,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
MWB4000,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
MWG1570,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
MWH0347,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
MWH1018,Evening,operations,3,2026-06-05T07:40:54.261158+00:00
MYB3817,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
NAH3759,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
NAR1527,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
NBT3447,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
NBW2810,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
NCR2854,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
NCS0425,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
NCT0983,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
NDG3403,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
NDH3827,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
NDS1897,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
NEB3445,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
NGS2820,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
NGV3638,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
NHG3810,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
NHH3276,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
NHK2846,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
NHS3981,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
NIR3987,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
NJL0974,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
NKC3652,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
NMC3998,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
NMM1560,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
NMW0896,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
NNB3989,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
NNM2862,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
NPS1563,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
NRG1562,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
NRK3448,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
NSE3944,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
NSM2805,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
NTH2822,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
NUK1513,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
OCH2853,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
ODS0893,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
OED3393,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
OGW3384,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
OJG3395,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
OJV2346,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
OLB2930,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
OLH3452,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
OMM0835,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
ONR3291,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
OWD0981,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
OWL2872,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
PAS2864,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
PCA3344,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
PEB3768,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
PEV3955,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
PFC3807,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
PGM0342,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
PHH1524,Evening,operations,1,2026-06-05T07:40:54.261158+00:00
PLJ3274,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
PLM3935,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
PLT3283,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
PSH3834,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
PTG0587,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
PVV3999,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
PXR3453,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
QAS1692,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
QFP3467,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
QJO1715,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
QLW2245,Evening,operations,1,2026-06-05T07:40:54.261158+00:00
QMV2796,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
QNW0977,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
QSB1577,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
QSG3297,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
RAH1514,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
RAS3446,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
RAW3461,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
RCB2645,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
RCM3458,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
RCT1697,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
RCW3692,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
RDA3381,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
RDB1693,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
RFS2923,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
RGB0901,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
RGB1581,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
RIB1582,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
RJF3299,Evening,operations,2,2026-06-05T07:40:54.261158+00:00
RJF3634,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
RJG3325,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
RJM0343,Evening,operations,0,2026-06-05T07:40:54.261158+00:00
